Date,Time,DateTime,Country,DC_Power,AC_Power,Ambient_Temperature,Module_Temperature,Irradiation,Day,Month,Hour,Daily_Yield,Total_Yield,Price,Demand,Demand_Energy
8/1/2024,4,2024-01-08 04:00:00,Australia,0.0,0.0,8.74,12.56,0.0,8,1,4,0.0,3489.1890000000017,66.245,5957.2117,5955.34
8/1/2024,5,2024-01-08 05:00:00,Australia,8.742,7.487,8.06,13.12,0.107,8,1,5,7.487,3496.6760000000017,70.293333,6153.8208,6143.69
8/1/2024,6,2024-01-08 06:00:00,Australia,16.255,14.143,8.63,13.2,0.25,8,1,6,21.630000000000003,3510.819000000002,68.16,6342.7492,6332.5
8/1/2024,7,2024-01-08 07:00:00,Australia,22.861,20.506,7.48,13.57,0.365,8,1,7,42.136,3531.3250000000016,61.794167,6366.9592,6370.29
8/1/2024,8,2024-01-08 08:00:00,Australia,32.251,28.48,7.61,12.06,0.515,8,1,8,70.616,3559.8050000000017,61.3875,6513.7892,6507.74
8/1/2024,9,2024-01-08 09:00:00,Australia,45.588,39.948,8.44,12.34,0.698,8,1,9,110.56400000000001,3599.7530000000015,62.065833,6357.215,6362.63
8/1/2024,10,2024-01-08 10:00:00,Australia,55.971,51.303,8.74,14.61,0.808,8,1,10,161.86700000000002,3651.0560000000014,54.838333,6406.1792,6402.93
8/1/2024,11,2024-01-08 11:00:00,Australia,64.3,60.458,9.71,14.17,0.971,8,1,11,222.325,3711.5140000000015,41.880833,6506.29,6491.2
8/1/2024,12,2024-01-08 12:00:00,Australia,62.662,55.425,8.18,12.53,0.951,8,1,12,277.75,3766.9390000000017,46.4725,6762.005,6764.32
8/1/2024,13,2024-01-08 13:00:00,Australia,66.433,60.24,8.93,13.72,1.053,8,1,13,337.99,3827.1790000000015,64.553333,6965.0742,6952.44
8/1/2024,14,2024-01-08 14:00:00,Australia,58.039,51.483,8.79,13.38,0.9,8,1,14,389.473,3878.6620000000016,61.3625,7139.3608,7129.69
8/1/2024,15,2024-01-08 15:00:00,Australia,43.562,38.416,9.35,13.83,0.696,8,1,15,427.889,3917.078000000002,97.083333,7570.2642,7546.34
8/1/2024,16,2024-01-08 16:00:00,Australia,34.697,29.488,8.27,13.42,0.523,8,1,16,457.377,3946.5660000000016,114.92917,8097.3683,8075.18
8/1/2024,17,2024-01-08 17:00:00,Australia,23.32,19.304,8.61,13.9,0.376,8,1,17,476.681,3965.8700000000017,122.42083,8616.14,8599.95
8/1/2024,18,2024-01-08 18:00:00,Australia,16.915,14.479,8.56,13.25,0.248,8,1,18,491.15999999999997,3980.3490000000015,216.03833,8757.1208,8755.43
8/1/2024,19,2024-01-08 19:00:00,Australia,9.731,9.246,8.4,13.27,0.165,8,1,19,500.406,3989.5950000000016,144.10417,8691.3183,8704.49
8/1/2024,20,2024-01-08 20:00:00,Australia,0.0,0.0,8.51,13.48,0.033,8,1,20,500.406,3989.5950000000016,224.34,8417.6625,8426.74
8/1/2024,21,2024-01-08 21:00:00,Australia,0.0,0.0,8.94,11.72,0.028,8,1,21,500.406,3989.5950000000016,134.61333,7966.03,7989.14
8/1/2024,22,2024-01-08 22:00:00,Australia,0.0,0.0,8.69,12.19,0.027,8,1,22,500.406,3989.5950000000016,99.8975,7388.5625,7411.98
8/1/2024,23,2024-01-08 23:00:00,Australia,0.0,0.0,9.44,12.78,0.0,8,1,23,500.406,3989.5950000000016,113.37917,6925.0917,6942.03
9/1/2024,0,2024-01-09 00:00:00,Australia,0.0,0.0,7.97,14.78,0.039,9,1,0,0.0,3989.5950000000016,105.30917,6587.2875,6599.9
9/1/2024,1,2024-01-09 01:00:00,Australia,0.0,0.0,9.0,14.48,0.0,9,1,1,0.0,3989.5950000000016,90.531667,6410.5125,6415.03
9/1/2024,2,2024-01-09 02:00:00,Australia,0.0,0.0,8.42,14.68,0.016,9,1,2,0.0,3989.5950000000016,85.294167,6252.7708,6258.7
9/1/2024,3,2024-01-09 03:00:00,Australia,0.0,0.0,8.64,12.88,0.038,9,1,3,0.0,3989.5950000000016,86.983333,6192.2983,6195.59
9/1/2024,4,2024-01-09 04:00:00,Australia,0.0,0.0,9.12,11.47,0.0,9,1,4,0.0,3989.5950000000016,105.4225,6252.5758,6246.55
9/1/2024,5,2024-01-09 05:00:00,Australia,9.172,7.842,7.95,16.02,0.137,9,1,5,7.842,3997.4370000000017,114.52833,6370.4767,6366.73
9/1/2024,6,2024-01-09 06:00:00,Australia,16.024,14.413,7.9,12.92,0.222,9,1,6,22.255,4011.8500000000017,92.554167,6610.6383,6588.69
9/1/2024,7,2024-01-09 07:00:00,Australia,22.976,20.526,8.69,14.22,0.321,9,1,7,42.781,4032.3760000000016,87.804167,7051.6492,7045.56
9/1/2024,8,2024-01-09 08:00:00,Australia,34.451,29.753,8.55,13.42,0.512,9,1,8,72.53399999999999,4062.1290000000017,83.73,7041.8083,7040.82
9/1/2024,9,2024-01-09 09:00:00,Australia,43.526,38.066,7.96,13.53,0.662,9,1,9,110.6,4100.1950000000015,67.155,7059.935,7060.03
9/1/2024,10,2024-01-09 10:00:00,Australia,57.881,49.231,9.26,12.15,0.911,9,1,10,159.83100000000002,4149.426000000001,59.528333,6916.475,6930.7
9/1/2024,11,2024-01-09 11:00:00,Australia,61.506,55.658,9.62,12.96,0.938,9,1,11,215.489,4205.084000000002,50.374167,6657.5858,6666.07
9/1/2024,12,2024-01-09 12:00:00,Australia,63.544,56.799,9.18,13.9,1.0,9,1,12,272.288,4261.883000000002,59.824167,6599.7817,6591.14
9/1/2024,13,2024-01-09 13:00:00,Australia,65.386,58.864,8.45,14.58,1.038,9,1,13,331.152,4320.747000000001,71.189167,7050.33,7027.01
9/1/2024,14,2024-01-09 14:00:00,Australia,56.282,51.195,8.67,12.28,0.847,9,1,14,382.347,4371.942000000001,60.205833,7370.6292,7361.74
9/1/2024,15,2024-01-09 15:00:00,Australia,45.74,39.74,9.11,12.85,0.714,9,1,15,422.087,4411.682000000001,81.818333,7868.2175,7838.51
9/1/2024,16,2024-01-09 16:00:00,Australia,33.867,29.499,8.94,12.89,0.533,9,1,16,451.586,4441.1810000000005,87.3075,8581.6992,8556.41
9/1/2024,17,2024-01-09 17:00:00,Australia,22.884,20.194,8.35,14.23,0.337,9,1,17,471.78,4461.375000000001,147.10667,8926.35,8921.99
9/1/2024,18,2024-01-09 18:00:00,Australia,13.608,11.883,8.89,14.3,0.217,9,1,18,483.663,4473.258000000001,191.755,8944.78,8940.96
9/1/2024,19,2024-01-09 19:00:00,Australia,9.261,7.628,8.42,14.15,0.133,9,1,19,491.291,4480.886,181.76833,8847.995,8859.45
9/1/2024,20,2024-01-09 20:00:00,Australia,0.0,0.0,8.19,15.27,0.024,9,1,20,491.291,4480.886,139.2575,8629.6833,8641.17
9/1/2024,21,2024-01-09 21:00:00,Australia,0.0,0.0,9.02,14.45,0.0,9,1,21,491.291,4480.886,115.1425,8114.8992,8140.78
9/1/2024,22,2024-01-09 22:00:00,Australia,0.0,0.0,7.87,14.47,0.053,9,1,22,491.291,4480.886,108.26583,7454.7183,7483.26
9/1/2024,23,2024-01-09 23:00:00,Australia,0.0,0.0,8.38,14.3,0.007,9,1,23,491.291,4480.886,145.20417,6987.7217,7001.9
10/1/2024,0,2024-01-10 00:00:00,Australia,0.0,0.0,8.74,13.98,0.012,10,1,0,0.0,4480.886,122.85083,6625.3133,6638.17
10/1/2024,1,2024-01-10 01:00:00,Australia,0.0,0.0,8.49,13.38,0.008,10,1,1,0.0,4480.886,126.08833,6422.0483,6426.45
10/1/2024,2,2024-01-10 02:00:00,Australia,0.0,0.0,8.97,14.69,0.013,10,1,2,0.0,4480.886,130.75667,6276.235,6282.44
10/1/2024,3,2024-01-10 03:00:00,Australia,0.0,0.0,8.09,14.35,0.044,10,1,3,0.0,4480.886,108.96083,6186.6133,6191.31
10/1/2024,4,2024-01-10 04:00:00,Australia,0.0,0.0,8.72,14.7,0.008,10,1,4,0.0,4480.886,136.0125,6237.2483,6230.42
10/1/2024,5,2024-01-10 05:00:00,Australia,9.41,8.896,7.83,14.17,0.099,10,1,5,8.896,4489.782,160.47167,6410.1433,6402.88
10/1/2024,6,2024-01-10 06:00:00,Australia,15.574,13.561,9.06,13.81,0.225,10,1,6,22.457,4503.343,75.769167,6661.24,6651.97
10/1/2024,7,2024-01-10 07:00:00,Australia,25.296,23.149,8.72,15.08,0.37,10,1,7,45.606,4526.492,52.765833,6681.4475,6686.87
10/1/2024,8,2024-01-10 08:00:00,Australia,38.315,34.725,9.05,13.82,0.578,10,1,8,80.331,4561.217000000001,45.5,6478.9683,6487.38
10/1/2024,9,2024-01-10 09:00:00,Australia,46.607,41.735,8.63,13.36,0.73,10,1,9,122.066,4602.952,31.633333,6318.4008,6323.9
10/1/2024,10,2024-01-10 10:00:00,Australia,50.625,44.565,8.6,15.08,0.725,10,1,10,166.631,4647.517,47.848333,6357.9942,6351.32
10/1/2024,11,2024-01-10 11:00:00,Australia,62.725,56.633,8.66,11.29,0.971,10,1,11,223.264,4704.15,60.051667,6563.6217,6543.92
10/1/2024,12,2024-01-10 12:00:00,Australia,67.42,61.484,8.46,15.09,1.024,10,1,12,284.748,4765.634,69.4275,6889.9467,6891.11
10/1/2024,13,2024-01-10 13:00:00,Australia,62.549,57.59,8.97,12.64,0.967,10,1,13,342.338,4823.224,83.1375,7131.9908,7109.07
10/1/2024,14,2024-01-10 14:00:00,Australia,57.607,52.426,8.61,15.68,0.876,10,1,14,394.764,4875.650000000001,96.764167,7598.9692,7584.81
10/1/2024,15,2024-01-10 15:00:00,Australia,46.98,42.737,8.92,13.33,0.724,10,1,15,437.50100000000003,4918.387000000001,95.220833,7985.3842,7957.5
10/1/2024,16,2024-01-10 16:00:00,Australia,33.967,30.376,8.8,12.19,0.554,10,1,16,467.877,4948.763000000001,111.20583,8818.4992,8784.47
10/1/2024,17,2024-01-10 17:00:00,Australia,24.563,22.388,9.09,14.32,0.376,10,1,17,490.265,4971.151000000001,205.06333,9198.1342,9199.76
10/1/2024,18,2024-01-10 18:00:00,Australia,14.132,12.474,8.88,13.07,0.214,10,1,18,502.73900000000003,4983.625000000001,226.04583,9149.39,9151.5
10/1/2024,19,2024-01-10 19:00:00,Australia,10.577,9.439,8.91,13.06,0.162,10,1,19,512.178,4993.064000000001,200.60167,9032.565,9043.77
10/1/2024,20,2024-01-10 20:00:00,Australia,0.0,0.0,8.21,14.29,0.0,10,1,20,512.178,4993.064000000001,125.24417,8672.3617,8690.3
10/1/2024,21,2024-01-10 21:00:00,Australia,0.0,0.0,9.05,13.41,0.002,10,1,21,512.178,4993.064000000001,108.14417,8084.3817,8111.51
10/1/2024,22,2024-01-10 22:00:00,Australia,0.0,0.0,9.44,14.34,0.004,10,1,22,512.178,4993.064000000001,88.536667,7462.945,7486.9
10/1/2024,23,2024-01-10 23:00:00,Australia,0.0,0.0,8.11,13.6,0.0,10,1,23,512.178,4993.064000000001,91.198333,6971.2158,6992.32
11/1/2024,0,2024-01-11 00:00:00,Australia,0.0,0.0,9.07,14.28,0.002,11,1,0,0.0,4993.064000000001,86.2825,6552.7217,6563.9
11/1/2024,1,2024-01-11 01:00:00,Australia,0.0,0.0,9.04,14.12,0.014,11,1,1,0.0,4993.064000000001,75.58,6317.6933,6327.59
11/1/2024,2,2024-01-11 02:00:00,Australia,0.0,0.0,8.29,15.02,0.013,11,1,2,0.0,4993.064000000001,63.0975,6148.56,6151.82
11/1/2024,3,2024-01-11 03:00:00,Australia,0.0,0.0,8.86,12.38,0.0,11,1,3,0.0,4993.064000000001,62.189167,6040.7933,6043.48
11/1/2024,4,2024-01-11 04:00:00,Australia,0.0,0.0,8.68,15.22,0.031,11,1,4,0.0,4993.064000000001,74.545,6070.335,6073.1
11/1/2024,5,2024-01-11 05:00:00,Australia,8.605,7.825,8.81,14.01,0.185,11,1,5,7.825,5000.889000000001,92.761667,6179.0475,6170.04
11/1/2024,6,2024-01-11 06:00:00,Australia,16.957,15.294,8.81,11.54,0.274,11,1,6,23.119,5016.183000000001,58.3275,6284.8575,6279.1
11/1/2024,7,2024-01-11 07:00:00,Australia,23.48,21.525,8.34,13.77,0.344,11,1,7,44.644,5037.7080000000005,79.490833,6444.925,6439.84
11/1/2024,8,2024-01-11 08:00:00,Australia,36.696,33.31,8.89,13.07,0.571,11,1,8,77.95400000000001,5071.018000000001,83.451667,6501.4058,6504.96
11/1/2024,9,2024-01-11 09:00:00,Australia,45.324,41.986,9.03,14.14,0.648,11,1,9,119.94,5113.004000000001,70.91,6398.2033,6393.93
11/1/2024,10,2024-01-11 10:00:00,Australia,53.908,46.209,8.07,13.68,0.829,11,1,10,166.149,5159.213000000001,46.621667,6337.6483,6348.23
11/1/2024,11,2024-01-11 11:00:00,Australia,65.189,56.73,9.36,13.37,1.011,11,1,11,222.879,5215.943,39.0425,6154.6525,6155.35
11/1/2024,12,2024-01-11 12:00:00,Australia,63.496,57.168,7.77,14.44,0.953,11,1,12,280.047,5273.111,55.173333,6339.0267,6333.46
11/1/2024,13,2024-01-11 13:00:00,Australia,69.241,60.877,8.03,14.1,1.07,11,1,13,340.924,5333.988,46.776667,6424.565,6420.67
11/1/2024,14,2024-01-11 14:00:00,Australia,54.364,48.181,8.56,14.37,0.836,11,1,14,389.105,5382.169,55.828333,6593.2192,6580.83
11/1/2024,15,2024-01-11 15:00:00,Australia,44.996,40.68,8.86,14.27,0.719,11,1,15,429.78499999999997,5422.849,65.375,7083.1392,7056.12
11/1/2024,16,2024-01-11 16:00:00,Australia,34.3,31.417,8.81,14.03,0.497,11,1,16,461.202,5454.2660000000005,78.374167,7721.78,7696.15
11/1/2024,17,2024-01-11 17:00:00,Australia,23.969,20.836,8.55,14.29,0.395,11,1,17,482.038,5475.102000000001,99.24,8274.7467,8256.21
11/1/2024,18,2024-01-11 18:00:00,Australia,15.985,14.474,9.05,15.04,0.256,11,1,18,496.512,5489.576000000001,116.885,8459.1025,8457.22
11/1/2024,19,2024-01-11 19:00:00,Australia,8.387,7.701,8.76,14.31,0.099,11,1,19,504.213,5497.277000000001,127.48583,8443.6708,8447.01
11/1/2024,20,2024-01-11 20:00:00,Australia,0.0,0.0,7.97,14.18,0.0,11,1,20,504.213,5497.277000000001,100.0,8184.7825,8205.81
11/1/2024,21,2024-01-11 21:00:00,Australia,0.0,0.0,8.15,13.3,0.0,11,1,21,504.213,5497.277000000001,99.696667,7660.3,7679.66
11/1/2024,22,2024-01-11 22:00:00,Australia,0.0,0.0,9.1,13.94,0.0,11,1,22,504.213,5497.277000000001,101.065,7073.33,7096.33
11/1/2024,23,2024-01-11 23:00:00,Australia,0.0,0.0,8.82,13.69,0.0,11,1,23,504.213,5497.277000000001,115.89,6647.1908,6666.41
12/1/2024,0,2024-01-12 00:00:00,Australia,0.0,0.0,9.07,15.21,0.0,12,1,0,0.0,5497.277000000001,81.799167,6290.5083,6299.67
12/1/2024,1,2024-01-12 01:00:00,Australia,0.0,0.0,8.77,13.55,0.0,12,1,1,0.0,5497.277000000001,73.999167,6104.8567,6112.9
12/1/2024,2,2024-01-12 02:00:00,Australia,0.0,0.0,9.29,14.04,0.004,12,1,2,0.0,5497.277000000001,71.461667,5937.475,5943.58
12/1/2024,3,2024-01-12 03:00:00,Australia,0.0,0.0,8.57,11.86,0.0,12,1,3,0.0,5497.277000000001,72.53,5876.0475,5875.12
12/1/2024,4,2024-01-12 04:00:00,Australia,0.0,0.0,8.99,13.22,0.0,12,1,4,0.0,5497.277000000001,75.434167,5942.3967,5937.43
12/1/2024,5,2024-01-12 05:00:00,Australia,8.486,7.471,9.79,14.26,0.128,12,1,5,7.471,5504.7480000000005,88.133333,6092.8375,6086.26
12/1/2024,6,2024-01-12 06:00:00,Australia,14.939,13.176,9.32,12.14,0.241,12,1,6,20.647,5517.924000000001,41.8275,6212.8475,6206.88
12/1/2024,7,2024-01-12 07:00:00,Australia,23.867,21.133,9.84,15.23,0.384,12,1,7,41.78,5539.057000000001,14.838333,6368.5283,6362.11
12/1/2024,8,2024-01-12 08:00:00,Australia,34.749,29.995,8.61,12.86,0.556,12,1,8,71.775,5569.052000000001,43.520833,6622.2575,6620.91
12/1/2024,9,2024-01-12 09:00:00,Australia,45.704,39.556,8.75,13.12,0.674,12,1,9,111.331,5608.608,21.193333,6479.6258,6487.13
12/1/2024,10,2024-01-12 10:00:00,Australia,51.646,47.157,8.99,13.64,0.771,12,1,10,158.488,5655.765,14.470833,6202.58,6208.42
12/1/2024,11,2024-01-12 11:00:00,Australia,67.012,56.744,8.73,14.97,1.007,12,1,11,215.232,5712.509,24.813333,6193.0008,6200.83
12/1/2024,12,2024-01-12 12:00:00,Australia,72.947,65.993,8.66,12.49,1.13,12,1,12,281.225,5778.502,19.720833,5875.4283,5878.65
12/1/2024,13,2024-01-12 13:00:00,Australia,62.451,55.256,9.03,14.42,0.962,12,1,13,336.481,5833.758000000001,24.094167,5893.0758,5886.17
12/1/2024,14,2024-01-12 14:00:00,Australia,55.712,51.065,8.53,12.61,0.863,12,1,14,387.546,5884.823,57.534167,6379.1283,6351.3
12/1/2024,15,2024-01-12 15:00:00,Australia,45.535,41.283,9.05,14.0,0.733,12,1,15,428.829,5926.106000000001,60.698333,6945.1267,6929.24
12/1/2024,16,2024-01-12 16:00:00,Australia,36.274,32.817,8.38,14.84,0.56,12,1,16,461.646,5958.923000000001,86.000833,7639.0733,7600.21
12/1/2024,17,2024-01-12 17:00:00,Australia,24.216,21.109,9.2,13.57,0.352,12,1,17,482.755,5980.032000000001,100.23917,8173.7225,8166.58
12/1/2024,18,2024-01-12 18:00:00,Australia,15.297,13.406,9.37,12.49,0.262,12,1,18,496.161,5993.438000000001,124.97417,8171.1167,8172.1
12/1/2024,19,2024-01-12 19:00:00,Australia,8.934,8.11,9.55,15.31,0.124,12,1,19,504.271,6001.548000000001,148.5125,8207.5783,8207.06
12/1/2024,20,2024-01-12 20:00:00,Australia,0.0,0.0,9.22,13.48,0.002,12,1,20,504.271,6001.548000000001,120.75917,8032.4125,8049.1
12/1/2024,21,2024-01-12 21:00:00,Australia,0.0,0.0,8.7,13.46,0.038,12,1,21,504.271,6001.548000000001,109.78667,7560.4967,7581.52
12/1/2024,22,2024-01-12 22:00:00,Australia,0.0,0.0,10.0,15.04,0.0,12,1,22,504.271,6001.548000000001,97.475,7098.2892,7115.02
12/1/2024,23,2024-01-12 23:00:00,Australia,0.0,0.0,8.54,13.87,0.005,12,1,23,504.271,6001.548000000001,109.22667,6728.2967,6743.44
13/1/2024,0,2024-01-13 00:00:00,Australia,0.0,0.0,9.08,14.51,0.002,13,1,0,0.0,6001.548000000001,94.275,6329.545,6343.4
13/1/2024,1,2024-01-13 01:00:00,Australia,0.0,0.0,8.58,13.48,0.0,13,1,1,0.0,6001.548000000001,81.97,6195.3158,6199.59
13/1/2024,2,2024-01-13 02:00:00,Australia,0.0,0.0,9.1,14.88,0.004,13,1,2,0.0,6001.548000000001,73.461667,6039.1808,6044.3
13/1/2024,3,2024-01-13 03:00:00,Australia,0.0,0.0,8.63,14.75,0.013,13,1,3,0.0,6001.548000000001,82.248333,6001.1533,6001.26
13/1/2024,4,2024-01-13 04:00:00,Australia,0.0,0.0,9.34,13.78,0.006,13,1,4,0.0,6001.548000000001,79.989167,5979.43,5979.41
13/1/2024,5,2024-01-13 05:00:00,Australia,8.402,7.476,9.31,13.04,0.111,13,1,5,7.476,6009.024,73.124167,5993.0667,5995.6
13/1/2024,6,2024-01-13 06:00:00,Australia,17.32,15.295,8.34,15.01,0.262,13,1,6,22.771,6024.319,27.4575,5850.06,5853.6
13/1/2024,7,2024-01-13 07:00:00,Australia,24.999,21.82,8.35,14.58,0.391,13,1,7,44.591,6046.139,-3.3466667,5727.9125,5735.72
13/1/2024,8,2024-01-13 08:00:00,Australia,35.993,31.259,9.47,14.43,0.544,13,1,8,75.85,6077.398,17.554167,5711.0,5712.25
13/1/2024,9,2024-01-13 09:00:00,Australia,48.006,43.613,8.8,14.42,0.756,13,1,9,119.463,6121.011,19.88,5577.6258,5583.22
13/1/2024,10,2024-01-13 10:00:00,Australia,47.251,40.524,9.45,16.17,0.697,13,1,10,159.987,6161.535000000001,17.5425,5485.1342,5489.5
13/1/2024,11,2024-01-13 11:00:00,Australia,67.317,61.066,10.12,13.31,1.014,13,1,11,221.053,6222.601000000001,34.85,5355.8508,5357.63
13/1/2024,12,2024-01-13 12:00:00,Australia,59.25,52.251,8.74,14.2,0.933,13,1,12,273.304,6274.852000000001,11.980833,5259.4125,5262.97
13/1/2024,13,2024-01-13 13:00:00,Australia,63.969,57.166,9.41,13.6,0.956,13,1,13,330.47,6332.018000000001,2.3783333,5413.5317,5394.91
13/1/2024,14,2024-01-13 14:00:00,Australia,56.919,48.635,9.97,15.67,0.871,13,1,14,379.105,6380.653000000001,34.358333,5862.945,5847.45
13/1/2024,15,2024-01-13 15:00:00,Australia,48.228,42.777,9.99,14.7,0.745,13,1,15,421.882,6423.430000000001,36.684167,6528.2733,6492.01
13/1/2024,16,2024-01-13 16:00:00,Australia,33.668,29.258,8.44,15.7,0.516,13,1,16,451.14,6452.688000000001,64.7975,7397.6342,7364.38
13/1/2024,17,2024-01-13 17:00:00,Australia,25.627,23.149,9.59,11.88,0.384,13,1,17,474.289,6475.837000000001,95.4575,8017.0583,8001.39
13/1/2024,18,2024-01-13 18:00:00,Australia,15.471,13.111,9.16,13.78,0.224,13,1,18,487.4,6488.948000000001,141.6325,8262.2283,8255.39
13/1/2024,19,2024-01-13 19:00:00,Australia,8.877,7.539,9.15,15.55,0.155,13,1,19,494.939,6496.487000000001,100.60583,8237.265,8244.3
13/1/2024,20,2024-01-13 20:00:00,Australia,0.0,0.0,8.86,13.99,0.017,13,1,20,494.939,6496.487000000001,85.358333,7926.1233,7942.42
13/1/2024,21,2024-01-13 21:00:00,Australia,0.0,0.0,8.38,12.9,0.0,13,1,21,494.939,6496.487000000001,76.839167,7465.0733,7485.8
13/1/2024,22,2024-01-13 22:00:00,Australia,0.0,0.0,9.14,14.47,0.025,13,1,22,494.939,6496.487000000001,64.988333,7051.7067,7067.51
13/1/2024,23,2024-01-13 23:00:00,Australia,0.0,0.0,8.62,14.19,0.013,13,1,23,494.939,6496.487000000001,66.3775,6623.915,6638.82
14/1/2024,0,2024-01-14 00:00:00,Australia,0.0,0.0,9.46,14.91,0.015,14,1,0,0.0,6496.487000000001,61.735,6312.6833,6324.69
14/1/2024,1,2024-01-14 01:00:00,Australia,0.0,0.0,9.25,14.4,0.0,14,1,1,0.0,6496.487000000001,53.78,6072.9083,6084.04
14/1/2024,2,2024-01-14 02:00:00,Australia,0.0,0.0,9.26,14.24,0.0,14,1,2,0.0,6496.487000000001,52.109167,5888.3092,5893.1
14/1/2024,3,2024-01-14 03:00:00,Australia,0.0,0.0,8.64,13.87,0.0,14,1,3,0.0,6496.487000000001,54.366667,5819.615,5818.13
14/1/2024,4,2024-01-14 04:00:00,Australia,0.0,0.0,8.93,15.01,0.0,14,1,4,0.0,6496.487000000001,59.585,5827.4733,5827.12
14/1/2024,5,2024-01-14 05:00:00,Australia,9.298,8.04,7.98,14.33,0.169,14,1,5,8.04,6504.527000000001,54.305,5799.9142,5808.99
14/1/2024,6,2024-01-14 06:00:00,Australia,14.124,12.5,8.84,15.05,0.231,14,1,6,20.54,6517.027000000001,-5.4133333,5485.5292,5500.74
14/1/2024,7,2024-01-14 07:00:00,Australia,21.988,19.295,9.35,12.77,0.352,14,1,7,39.835,6536.322000000001,-19.5125,5134.9475,5147.97
14/1/2024,8,2024-01-14 08:00:00,Australia,34.907,30.661,9.23,14.32,0.519,14,1,8,70.49600000000001,6566.983000000001,-19.4525,4948.7033,4952.57
14/1/2024,9,2024-01-14 09:00:00,Australia,44.197,39.479,8.09,16.18,0.694,14,1,9,109.975,6606.462000000001,-14.985,4833.0725,4835.98
14/1/2024,10,2024-01-14 10:00:00,Australia,49.602,42.423,9.85,14.34,0.793,14,1,10,152.398,6648.885000000001,-27.771667,4752.7733,4752.12
14/1/2024,11,2024-01-14 11:00:00,Australia,64.256,60.178,8.67,14.93,1.005,14,1,11,212.576,6709.063000000001,-23.118333,4970.6225,4958.06
14/1/2024,12,2024-01-14 12:00:00,Australia,69.117,61.841,9.95,13.57,1.024,14,1,12,274.41700000000003,6770.904000000001,-5.7141667,5260.7242,5251.94
14/1/2024,13,2024-01-14 13:00:00,Australia,70.081,61.788,8.9,12.98,1.077,14,1,13,336.205,6832.692000000001,25.3575,5599.0525,5581.19
14/1/2024,14,2024-01-14 14:00:00,Australia,53.296,47.626,9.36,14.01,0.809,14,1,14,383.831,6880.318000000001,42.903333,6163.0725,6133.93
14/1/2024,15,2024-01-14 15:00:00,Australia,45.235,40.774,8.84,15.2,0.663,14,1,15,424.605,6921.0920000000015,26.0275,6872.3942,6840.16
14/1/2024,16,2024-01-14 16:00:00,Australia,36.785,31.752,9.17,13.24,0.58,14,1,16,456.35699999999997,6952.844000000002,61.608333,7777.325,7736.74
14/1/2024,17,2024-01-14 17:00:00,Australia,23.929,21.989,9.7,15.77,0.383,14,1,17,478.346,6974.833000000001,175.09417,8540.855,8521.51
14/1/2024,18,2024-01-14 18:00:00,Australia,13.647,11.535,9.71,14.45,0.224,14,1,18,489.881,6986.368000000001,364.12083,8658.785,8659.77
14/1/2024,19,2024-01-14 19:00:00,Australia,8.513,7.4,8.43,14.37,0.135,14,1,19,497.281,6993.768000000001,242.75083,8518.0458,8525.68
14/1/2024,20,2024-01-14 20:00:00,Australia,0.0,0.0,8.18,16.58,0.0,14,1,20,497.281,6993.768000000001,170.58583,8248.8725,8267.31
14/1/2024,21,2024-01-14 21:00:00,Australia,0.0,0.0,10.16,14.18,0.001,14,1,21,497.281,6993.768000000001,111.65333,7767.6025,7786.94
14/1/2024,22,2024-01-14 22:00:00,Australia,0.0,0.0,8.42,14.48,0.0,14,1,22,497.281,6993.768000000001,134.06417,7167.0133,7192.92
14/1/2024,23,2024-01-14 23:00:00,Australia,0.0,0.0,9.44,15.18,0.0,14,1,23,497.281,6993.768000000001,110.12417,6725.8433,6745.85
15/1/2024,0,2024-01-15 00:00:00,Australia,0.0,0.0,8.64,13.55,0.005,15,1,0,0.0,6993.768000000001,79.911667,6351.6825,6360.03
15/1/2024,1,2024-01-15 01:00:00,Australia,0.0,0.0,9.16,15.24,0.0,15,1,1,0.0,6993.768000000001,86.881667,6175.4417,6182.77
15/1/2024,2,2024-01-15 02:00:00,Australia,0.0,0.0,9.82,13.68,0.0,15,1,2,0.0,6993.768000000001,66.533333,6071.61,6073.81
15/1/2024,3,2024-01-15 03:00:00,Australia,0.0,0.0,8.55,14.89,0.011,15,1,3,0.0,6993.768000000001,60.715833,5979.5825,5981.25
15/1/2024,4,2024-01-15 04:00:00,Australia,0.0,0.0,9.83,14.97,0.0,15,1,4,0.0,6993.768000000001,78.500833,6081.9667,6072.56
15/1/2024,5,2024-01-15 05:00:00,Australia,9.8,8.532,8.59,13.82,0.157,15,1,5,8.532,7002.300000000001,87.7625,6288.3208,6284.49
15/1/2024,6,2024-01-15 06:00:00,Australia,15.513,14.135,9.46,14.41,0.259,15,1,6,22.667,7016.435000000001,66.6175,6489.4867,6480.6
15/1/2024,7,2024-01-15 07:00:00,Australia,22.214,19.179,8.83,14.35,0.384,15,1,7,41.846,7035.614000000001,71.851667,6756.9825,6746.47
15/1/2024,8,2024-01-15 08:00:00,Australia,38.08,34.872,9.55,14.44,0.564,15,1,8,76.71799999999999,7070.486000000002,56.578333,6567.01,6580.95
15/1/2024,9,2024-01-15 09:00:00,Australia,46.48,42.19,9.09,14.81,0.69,15,1,9,118.90799999999999,7112.676000000001,75.770833,6663.7592,6651.54
